text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"In honor of John Lewis, C.T. Vivian, and all the essential workers who have selflessly risked their lives, the Sena… https://t.co/cPsfbssdQg",FALSE,43392,NA,2020-07-21T01:15:00Z,TRUE,NA,1285382736341942274,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,8195,FALSE,FALSE,NA,NA
"Folks, it may be hard to believe, but we have just over 100 days until Election Day. I know we can beat Donald Trum… https://t.co/D4ALouwIDT",FALSE,16936,NA,2020-07-21T00:20:00Z,TRUE,NA,1285368895155474432,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,3959,FALSE,FALSE,NA,NA
"Small manufacturers like McGregor Industries demonstrate the resilience, creativity, and staying-power of America’s… https://t.co/pyl00ReFj5",FALSE,7504,NA,2020-07-20T23:05:00Z,TRUE,NA,1285350020942901255,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,2002,FALSE,FALSE,NA,NA
"Today, I am putting the Kremlin and other foreign governments on notice: If elected president, I will direct my adm… https://t.co/HR7vmNhWms",FALSE,89672,NA,2020-07-20T21:55:00Z,TRUE,NA,1285332404647784449,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,23020,FALSE,FALSE,NA,NA
We're paying the price for this president's incompetence every single day. https://t.co/PUqyt83The,FALSE,48258,NA,2020-07-20T21:10:00Z,FALSE,NA,1285321080039669763,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JoeBiden,10503,FALSE,FALSE,NA,NA
"President Trump asked to see the COVID death chart. @RealDonaldTrump, here you go. https://t.co/45tYD2NXti",FALSE,67418,NA,2020-07-20T19:17:00Z,FALSE,NA,1285292642859773952,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,23892,FALSE,FALSE,NA,NA
Every day it becomes clearer: We are in a battle for the soul of this nation. Who we are. What we believe. Who we w… https://t.co/oz72AmJ7uH,FALSE,119469,NA,2020-07-20T18:15:00Z,TRUE,NA,1285277040153776128,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,21887,FALSE,FALSE,NA,NA
"Imagine the future we can create with Donald Trump out of the White House. A future where we:

- Tackle the climate… https://t.co/KJeYyVwBXP",FALSE,112781,NA,2020-07-20T15:00:01Z,TRUE,NA,1285227969930072066,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,21196,FALSE,FALSE,NA,NA
"In this moment of crisis, we have the chance to build a new American economy. One where everyone gets a fair return… https://t.co/73aH6TILVu",FALSE,72353,NA,2020-07-20T00:15:00Z,TRUE,NA,1285005248768217089,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,12694,FALSE,FALSE,NA,NA
Every day is National Ice Cream Day in my book. https://t.co/R6WR0LNspS,FALSE,123444,NA,2020-07-19T22:30:00Z,FALSE,NA,1284978824749309952,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,11231,FALSE,FALSE,NA,NA
"Mr. President, your ignorance isn’t a virtue or a sign of your strength — it’s undercutting our response to this un… https://t.co/AaHev8aDjz",FALSE,66721,NA,2020-07-19T19:30:00Z,TRUE,NA,1284933527088365569,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,16504,FALSE,FALSE,NA,NA
"The hard truth is that it didn’t have to be this bad, but Donald Trump ignored the experts and refused to take acti… https://t.co/Uvh99eOkbI",FALSE,121779,NA,2020-07-19T18:07:00Z,TRUE,NA,1284912638577655808,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,40891,FALSE,FALSE,NA,NA
"Now more than ever, we need a president who will choose hope over fear.",FALSE,165669,NA,2020-07-19T16:11:00Z,FALSE,NA,1284883446251294722,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,22714,FALSE,FALSE,NA,NA
"Banning the Confederate flag from military installations was long overdue. 

Banning the LGBTQ Pride flag — the ver… https://t.co/ChOPpjAKvW",FALSE,29500,NA,2020-07-19T14:48:00Z,TRUE,NA,1284862558910865408,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JoeBiden,5958,FALSE,FALSE,NA,NA
"I know of no man with more courage than John Lewis. He was a giant walking among us. When I saw him, I couldn’t hel… https://t.co/OshqnhBOkJ",FALSE,154259,NA,2020-07-18T14:58:00Z,TRUE,NA,1284502687430479874,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,34794,FALSE,FALSE,NA,NA
"We are made in the image of God, and then there is John Lewis. He was truly one-of-a-kind, a moral compass who alwa… https://t.co/nJ9m2S1kdR",FALSE,171177,NA,2020-07-18T14:15:58Z,TRUE,NA,1284492109496619009,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JoeBiden,27248,FALSE,FALSE,NA,NA
"As President, I will see to it that America once again stands for human rights. That doesn't mean rights only for s… https://t.co/INGJxMeIHZ",FALSE,36702,NA,2020-07-18T00:00:00Z,TRUE,NA,1284276699337646080,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,8253,FALSE,FALSE,NA,NA
"Today, we lost a giant of the civil rights movement and a relentless champion in the struggle for justice. Reverend… https://t.co/izEWMbkyEX",FALSE,20973,NA,2020-07-17T22:50:00Z,TRUE,NA,1284259082254217216,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JoeBiden,4158,FALSE,FALSE,NA,NA
"Eleven. That's how many times we've broken the single-day record for new COVID-19 cases in the last month.

This vi… https://t.co/h2J3szw3IE",FALSE,105212,NA,2020-07-17T21:50:00Z,TRUE,NA,1284243982747414529,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,22122,FALSE,FALSE,NA,NA
"I’ve released 21 years of my tax returns — why hasn’t Donald Trump?

We deserve to know what this president is hiding.",FALSE,231976,NA,2020-07-17T19:40:00Z,FALSE,NA,1284211267108868097,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,41090,FALSE,FALSE,NA,NA
Everyone wants our schools to reopen. The question is how to make it safe and how to make it stick. Forcing educato… https://t.co/5EfrR7c00s,FALSE,48152,NA,2020-07-17T18:16:00Z,TRUE,NA,1284190127896629248,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,12798,FALSE,FALSE,NA,NA
"We have to make the places we live, work, and learn healthier and more energy-efficient. That's why my administrati… https://t.co/OA817ydQEc",FALSE,15409,NA,2020-07-17T17:15:00Z,TRUE,NA,1284174776861372417,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,3873,FALSE,FALSE,NA,NA
"No matter who you supported in 2016, I want you to know that you have a home in our campaign. You’re not just wante… https://t.co/ratQEuxCG4",FALSE,24316,NA,2020-07-17T15:08:00Z,TRUE,NA,1284142816197836807,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,6607,FALSE,FALSE,NA,NA
We have the power to write the future we want for our country. Don't let anyone tell you differently.,FALSE,76567,NA,2020-07-17T01:20:00Z,FALSE,NA,1283934443057577984,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,12970,FALSE,FALSE,NA,NA
President Obama and I left a playbook for President Trump on how to fight pandemics. He flat-out ignored it. And we… https://t.co/knKq1L93YF,FALSE,316150,NA,2020-07-17T00:15:00Z,TRUE,NA,1283918085288652800,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,60141,FALSE,FALSE,NA,NA
"From day one, Donald Trump has been focused on the stock market and delivering for his wealthy friends and big corp… https://t.co/Iirt2bpNFp",FALSE,25478,NA,2020-07-16T23:30:00Z,TRUE,NA,1283906760865005569,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,9064,FALSE,FALSE,NA,NA
"Let's call this what it is: A modern-day poll tax. It's unconscionable.

We need to restore voting rights for indiv… https://t.co/qYm2kCVv6q",FALSE,37846,NA,2020-07-16T21:08:00Z,TRUE,NA,1283871025197748224,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JoeBiden,9693,FALSE,FALSE,NA,NA
"We are months into this crisis, and our health care workers are still being forced to reuse masks. It’s unacceptabl… https://t.co/hWuHrlMsO5",FALSE,112571,NA,2020-07-16T20:10:00Z,TRUE,NA,1283856429129125894,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,23955,FALSE,FALSE,NA,NA
"I've said it before, and I'll say it again: Donald Trump is the worst possible person to lead us through a public h… https://t.co/XcOaqtLdID",FALSE,56540,NA,2020-07-16T17:37:00Z,TRUE,NA,1283817925368053760,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,15088,FALSE,FALSE,NA,NA
"I don’t have Bitcoin, and I’ll never ask you to send me any.

But if you want to chip in to help make Donald Trump… https://t.co/nPaJ6lXmzY",FALSE,55571,NA,2020-07-16T16:09:00Z,TRUE,NA,1283795779338084352,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,9914,FALSE,FALSE,NA,NA
Meeting the threat of climate change presents a once-in-a-lifetime opportunity to jolt new life into our economy. W… https://t.co/bKBndVZftv,FALSE,23358,NA,2020-07-15T21:00:00Z,TRUE,NA,1283506626348167178,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,5401,FALSE,FALSE,NA,NA
There is no time to waste when it comes to addressing the existential threat of climate change. If I have the honor… https://t.co/baG2q9KnYI,FALSE,20457,NA,2020-07-15T20:02:00Z,TRUE,NA,1283492028177940485,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,4984,FALSE,FALSE,NA,NA
President Trump needs to do everything in his power to surge nationwide testing — including developing and evaluati… https://t.co/oh2FDxQBnO,FALSE,54027,NA,2020-07-15T18:50:00Z,TRUE,NA,1283473908591714311,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,11073,FALSE,FALSE,NA,NA
"Mr. President, “Open everything now,” isn’t a strategy for success. It’s barely a slogan. 

It’s long past time for… https://t.co/NJLBAeXROq",FALSE,119381,NA,2020-07-15T17:00:00Z,TRUE,NA,1283446227074310144,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,18319,FALSE,FALSE,NA,NA
"This pandemic has gotten bad enough that even Donald Trump finally decided to wear a mask in public.

I’m glad he m… https://t.co/bEnFziM05I",FALSE,29042,NA,2020-07-15T14:45:00Z,TRUE,NA,1283412252612194304,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,6080,FALSE,FALSE,NA,NA
"We're facing an economic crisis and a climate crisis.  

As president, I'll create millions of jobs building resili… https://t.co/fr4AbIdkAw",FALSE,16860,NA,2020-07-15T00:40:00Z,TRUE,NA,1283199601001009159,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,4156,FALSE,FALSE,NA,NA
"When I hear the words climate change, I hear the word ""jobs."" Good paying, union jobs that will solve our jobs cris… https://t.co/wSRE6FoOMn",FALSE,31065,NA,2020-07-14T23:47:00Z,TRUE,NA,1283186263302918144,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,6978,FALSE,FALSE,NA,NA
Climate change is the challenge that's going to define our American future. And if I have the honor of being electe… https://t.co/QCydwDQh0m,FALSE,86957,NA,2020-07-14T22:35:00Z,TRUE,NA,1283168143867707392,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,13742,FALSE,FALSE,NA,NA
"When Donald Trump thinks about climate change, all he can muster is one word: “hoax.”
 
When I think about climate… https://t.co/b063dPLVZn",FALSE,27582,NA,2020-07-14T18:30:00Z,TRUE,NA,1283106488328900615,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,6933,FALSE,FALSE,NA,NA
Every few weeks when he needs a distraction from the latest charge of corruption in his staff — or the conviction o… https://t.co/PKdJlyJPP4,FALSE,69929,NA,2020-07-14T18:25:00Z,TRUE,NA,1283105229156696064,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,14563,FALSE,FALSE,NA,NA
We can’t just build things back to the way they were — we’ve got to build America back better. Tune in as I deliver… https://t.co/u9DydWVLpj,FALSE,13768,NA,2020-07-14T18:01:56Z,TRUE,NA,1283099425275961344,NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>",JoeBiden,3911,FALSE,FALSE,NA,NA
"I want every single American to know: If you're sick, struggling, or worried about how you're going to get through… https://t.co/Vd3QmOgcwD",FALSE,58550,NA,2020-07-14T13:42:00Z,TRUE,NA,1283034009895751680,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,15339,FALSE,FALSE,NA,NA
We shouldn't have to beg this president to listen to the experts.,FALSE,208543,NA,2020-07-14T01:15:00Z,FALSE,NA,1282846021169508352,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,30967,FALSE,FALSE,NA,NA
The hard truth is it didn't have to be this bad. But Donald Trump has squandered every chance he's had to contain t… https://t.co/NAH4sSzwWT,FALSE,68459,NA,2020-07-13T23:06:02Z,TRUE,NA,1282813568535203840,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JoeBiden,15889,FALSE,FALSE,NA,NA
America can’t sit on the sidelines in the race for the future. My administration will invest $300 billion in resear… https://t.co/LS207sbmTO,FALSE,21564,NA,2020-07-13T20:25:00Z,TRUE,NA,1282773040187805700,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,5675,FALSE,FALSE,NA,NA
"""We're leading the world."" https://t.co/QQzaQeKAUj",FALSE,50299,NA,2020-07-13T19:15:00Z,FALSE,NA,1282755424177893376,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,16566,FALSE,FALSE,NA,NA
Donald Trump needs to spend less time playing golf and more time listening to experts like Dr. Fauci.,FALSE,228590,NA,2020-07-13T16:30:00Z,FALSE,NA,1282713901671604224,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,33933,FALSE,FALSE,NA,NA
"In January, I sounded the alarm regarding COVID-19. 

Over five months later, President Trump still hasn't taken th… https://t.co/vWToDcQ12o",FALSE,53268,NA,2020-07-13T14:30:00Z,TRUE,NA,1282683703190188032,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,12987,FALSE,FALSE,NA,NA
"The stakes couldn't be higher this November. Time and time again, Donald Trump has failed the people of Puerto Rico… https://t.co/YeREmuWUFU",FALSE,64718,NA,2020-07-13T01:20:00Z,TRUE,NA,1282484891603447808,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,11639,FALSE,FALSE,NA,NA
"Together, we're going to build a new American economy: https://t.co/RvfzbDN7dP https://t.co/5TePAe7tbY",FALSE,20934,NA,2020-07-13T00:15:00Z,FALSE,NA,1282468533838860288,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,6142,FALSE,FALSE,NA,NA
"It's hard to believe this has to be said, but unlike this president, I'll actually listen to the experts and heed t… https://t.co/qFOs9jhkEj",FALSE,106587,NA,2020-07-12T22:48:04Z,TRUE,NA,1282446656303243264,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JoeBiden,21816,FALSE,FALSE,NA,NA
"Mohamed Amashah is finally home after 486 days in Egyptian prison for holding a protest sign. Arresting, torturing,… https://t.co/0EvWoHZL0c",FALSE,20483,NA,2020-07-12T20:59:58Z,TRUE,NA,1282419453939113989,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JoeBiden,5463,FALSE,FALSE,NA,NA
"Ignore the polls.

We’ve got work to do: https://t.co/GCxsKwFY4h https://t.co/fnJezEaAg5",FALSE,89956,NA,2020-07-12T20:20:09Z,FALSE,NA,1282409432677257216,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JoeBiden,19949,FALSE,FALSE,NA,NA
"Health care is personal to me. And as president, I'll do everything I can to make sure every American has access to… https://t.co/yEML9TpX7u",FALSE,31098,NA,2020-07-12T18:47:00Z,TRUE,NA,1282385989852295168,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,8059,FALSE,FALSE,NA,NA
"We need a president who will always choose to unite rather than divide, because there’s nothing we can’t accomplish when we do it together.",FALSE,133610,NA,2020-07-12T17:31:00Z,FALSE,NA,1282366864052518912,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,20456,FALSE,FALSE,NA,NA
"To all the nurses on the frontlines of this fight, thank you. You are American heroes. https://t.co/fgTDhXU72C",FALSE,56921,NA,2020-07-12T14:50:00Z,FALSE,NA,1282326347201863680,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,14073,FALSE,FALSE,NA,NA
"Donald Trump is the worst possible person to lead us through this moment.

We need real leadership, right now. Live… https://t.co/95DbcrbHbD",FALSE,64260,NA,2020-07-12T00:30:00Z,TRUE,NA,1282109920712642561,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JoeBiden,13611,FALSE,FALSE,NA,NA
"Back in January, when President Trump signed his hollow ""phase one"" trade deal with Beijing, I made clear that no o… https://t.co/VBSr2ddqxx",FALSE,25444,NA,2020-07-11T22:30:00Z,TRUE,NA,1282079721875021826,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,7054,FALSE,FALSE,NA,NA
"I’ve said it before, and I’ll say it again: Donald Trump is the most corrupt president in modern American history.… https://t.co/RpBMXUQ73d",FALSE,119722,NA,2020-07-11T20:46:28Z,TRUE,NA,1282053668280434689,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JoeBiden,24312,FALSE,FALSE,NA,NA
I have no illusion about how tough the road ahead is. But I’m optimistic for one reason above all others: I know th… https://t.co/tLzOJ5dRTx,FALSE,29186,NA,2020-07-11T20:07:00Z,TRUE,NA,1282043734742507520,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,7308,FALSE,FALSE,NA,NA
"This was almost two months ago. 

Since then? Tens of thousands more lives lost. A million and a half new cases.

T… https://t.co/ABdTusgFhL",FALSE,37382,NA,2020-07-11T17:33:00Z,TRUE,NA,1282004979457433601,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,13541,FALSE,FALSE,NA,NA
"The United States has over 3 million cases of COVID-19, and over 130,000 people have died — yet Donald Trump contin… https://t.co/ve07tDY0P8",FALSE,132070,NA,2020-07-11T17:00:01Z,TRUE,NA,1281996678980005889,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,27235,FALSE,FALSE,NA,NA
"I see a different America than President Trump. One that, despite all our flaws and shortcomings and failings, is s… https://t.co/1Zyt9Pfha9",FALSE,82427,NA,2020-07-11T14:40:00Z,TRUE,NA,1281961442460291074,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,14480,FALSE,FALSE,NA,NA
Still true. https://t.co/3zbAD3uXzq,FALSE,62664,NA,2020-07-11T02:38:57Z,FALSE,NA,1281779986693787653,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JoeBiden,11979,FALSE,FALSE,NA,NA
Determination. Resilience. Grit. The strength to get up no matter how many times you’ve been knocked down. Respect… https://t.co/MMMzxbTT34,FALSE,51161,NA,2020-07-10T23:07:00Z,TRUE,NA,1281726645376819202,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,9940,FALSE,FALSE,NA,NA
This is what “America First” looks like under President Trump: https://t.co/jSmJOeG13G,FALSE,48900,NA,2020-07-10T20:54:00Z,FALSE,NA,1281693174696759298,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,18586,FALSE,FALSE,NA,NA
"Through every trial and tribulation, we've always emerged stronger — and we will again.",FALSE,68013,NA,2020-07-10T19:12:00Z,FALSE,NA,1281667505790967808,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,10543,FALSE,FALSE,NA,NA
Let’s use this opportunity to make bold investments in American industry and innovation so the future is made in Am… https://t.co/hWZqavvnQf,FALSE,14097,NA,2020-07-10T17:05:00Z,TRUE,NA,1281635545408393217,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,3819,FALSE,FALSE,NA,NA
"Here's my promise to you: If I have the honor of being elected president, I will take care of your family like I wo… https://t.co/TJ9i2qv8HA",FALSE,96381,NA,2020-07-10T14:55:00Z,TRUE,NA,1281602829443112966,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,27533,FALSE,FALSE,NA,NA
The American people deserve to know what Donald Trump is hiding in his tax returns.,FALSE,217713,NA,2020-07-10T00:27:00Z,FALSE,NA,1281384390019489792,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,33678,FALSE,FALSE,NA,NA
We can't just build back to the way things were before these crises — we have to build back better.,FALSE,82819,NA,2020-07-09T23:22:00Z,FALSE,NA,1281368032405671936,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,12630,FALSE,FALSE,NA,NA
This is our moment to imagine and build a new American economy — one where everyone gets a fair return for their wo… https://t.co/fILVpJUqpm,FALSE,21569,NA,2020-07-09T22:10:00Z,TRUE,NA,1281349912848809984,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,5692,FALSE,FALSE,NA,NA
"I do not buy for one second that the vitality of American manufacturing is a thing of the past.
 
American manufact… https://t.co/knGOlSQAtH",FALSE,50721,NA,2020-07-09T20:55:00Z,TRUE,NA,1281331038476619776,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,8909,FALSE,FALSE,NA,NA
We can't just focus on the jobs of today — we have to also focus on the jobs and industries of tomorrow. I'll make… https://t.co/a8V1FA6W5R,FALSE,11901,NA,2020-07-09T20:35:00Z,TRUE,NA,1281326005609615360,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,2916,FALSE,FALSE,NA,NA
"American workers can out-compete anyone, but they need a government that fights for them. I'll revitalize American… https://t.co/kMEjhQDr15",FALSE,15726,NA,2020-07-09T20:30:00Z,TRUE,NA,1281324747461197825,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,3758,FALSE,FALSE,NA,NA
"When we spend taxpayer money, we should use it to buy American products &amp; support American jobs.

But under Trump,… https://t.co/Y93MBsAIVo",FALSE,14328,NA,2020-07-09T20:25:00Z,TRUE,NA,1281323488846860288,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,4002,FALSE,FALSE,NA,NA
"I'm in Dunmore, Pennsylvania, to discuss my plan to create jobs, raise wages, and help America build back better. T… https://t.co/D45X5pbRTQ",FALSE,19976,NA,2020-07-09T19:02:47Z,TRUE,NA,1281302797535727617,NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>",JoeBiden,4649,FALSE,FALSE,NA,NA
We're in the middle of an economic crisis. But it's not enough to just turn things around — we have to build back b… https://t.co/SWLhxsNBfa,FALSE,14633,NA,2020-07-09T15:45:00Z,TRUE,NA,1281253024808271878,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,3942,FALSE,FALSE,NA,NA
The future must be made in America — by all of America. Here's how we'll do it: https://t.co/lPgZPE7d0G https://t.co/KERhYFcXAY,FALSE,22869,NA,2020-07-09T15:15:00Z,FALSE,NA,1281245474909913088,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,8154,FALSE,FALSE,NA,NA
As I was saying. https://t.co/NwOKjL0Zhj,FALSE,226596,NA,2020-07-09T14:23:28Z,FALSE,NA,1281232505362952193,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JoeBiden,51702,FALSE,FALSE,NA,NA
Four years of Betsy DeVos is more than enough. We need a Secretary of Education who is actually a public school educator.,FALSE,392135,NA,2020-07-09T00:25:00Z,FALSE,NA,1281021498933690368,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,62644,FALSE,FALSE,NA,NA
"I commend the Task Forces for their service and for helping build a bold, transformative platform for our party and… https://t.co/32FnM1UKgg",FALSE,24614,NA,2020-07-08T23:23:05Z,TRUE,NA,1281005917224435722,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JoeBiden,5479,FALSE,FALSE,NA,NA
Increased testing isn’t the reason for the surge in coronavirus cases — Donald Trump's failed leadership is. https://t.co/j7vKxnlaj4,FALSE,51822,NA,2020-07-08T22:55:00Z,FALSE,NA,1280998849730039810,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,12814,FALSE,FALSE,NA,NA
"Trump launched his 2016 campaign by calling Mexicans rapists.

He's spread racism against our Latino community ever… https://t.co/Ku4HUCMyBQ",FALSE,100848,NA,2020-07-08T21:18:00Z,TRUE,NA,1280974438993997829,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,21134,FALSE,FALSE,NA,NA
